t_rel	session_idx	ms	outcome
7.842	37	411.52	ok
7.829	43	425.26	ok
7.799	4	455.65	ok
7.852	52	403.65	ok
7.867	32	404.9	ok
7.87	10	402.26	ok
7.856	47	417.28	ok
7.777	41	496.11	ok
7.871	28	403.36	ok
7.874	46	401.42	ok
7.874	13	449.01	ok
7.877	19	452.48	ok
7.887	40	451.04	ok
7.883	48	481.59	ok
7.944	33	449.41	ok
7.985	12	409.35	ok
7.975	30	419.47	ok
7.985	24	415.08	ok
7.953	35	448.1	ok
7.975	39	426.33	ok
7.986	0	416.08	ok
7.992	21	420.43	ok
7.995	36	435.66	ok
8.043	29	402.78	ok
8.042	45	404.35	ok
7.999	34	448.08	ok
8.051	6	403.39	ok
8.047	31	407.78	ok
8.052	49	403.71	ok
8.055	3	401.19	ok
8.05	42	406.8	ok
8.087	27	386.46	ok
8.087	44	387.72	ok
8.063	5	411.99	ok
8.095	16	403.76	ok
8.094	22	408.82	ok
8.088	51	415.69	ok
8.088	15	418.19	ok
8.098	8	425.04	ok
8.099	23	425.0	ok
8.143	50	391.45	ok
8.151	17	391.84	ok
8.16	9	387.84	ok
8.161	25	387.67	ok
8.173	7	393.84	ok
8.192	20	377.57	ok
8.192	11	379.05	ok
8.219	26	360.91	ok
8.213	18	387.79	ok
8.226	2	385.91	ok
8.226	38	387.89	ok
8.252	14	369.54	ok
8.253	1	383.82	ok
8.254	37	384.2	ok
8.255	4	399.82	ok
8.256	52	415.41	ok
8.255	43	417.89	ok
8.273	47	411.86	ok
8.273	10	413.03	ok
8.274	28	413.48	ok
8.272	32	416.25	ok
8.276	46	556.59	ok
8.274	41	559.32	ok
8.33	19	516.74	ok
8.323	13	524.37	ok
8.338	40	514.32	ok
8.4	24	470.43	ok
8.365	48	506.58	ok
8.394	12	478.97	ok
8.401	35	472.44	ok
8.394	30	479.93	ok
8.393	33	519.37	ok
8.402	0	539.54	ok
8.402	39	555.29	ok
8.413	21	560.37	ok
8.447	45	530.91	ok
8.431	36	547.36	ok
8.446	29	533.32	ok
8.455	31	536.97	ok
8.455	6	554.36	ok
8.457	42	552.9	ok
8.447	34	563.34	ok
8.456	3	554.85	ok
8.456	49	556.38	ok
8.499	16	513.83	ok
8.474	44	538.57	ok
8.475	5	558.95	ok
8.474	27	560.63	ok
8.504	51	537.6	ok
8.524	8	518.64	ok
8.503	22	547.68	ok
8.506	15	545.82	ok
8.543	17	532.14	ok
8.524	23	552.12	ok
8.534	50	542.43	ok
8.55	25	540.49	ok
8.548	9	549.24	ok
8.567	7	538.21	ok
