seq	arm	started_at	elapsed_ms	errno
583	A	2026-08-13 18:28:50.688	15	0
584	A	2026-08-13 18:28:50.917	1	0
585	A	2026-08-13 18:28:51.120	2	0
586	A	2026-08-13 18:28:51.324	2	0
587	A	2026-08-13 18:28:51.528	2	0
588	A	2026-08-13 18:28:51.732	2	0
589	A	2026-08-13 18:28:51.936	1	0
590	A	2026-08-13 18:28:52.140	8	0
591	A	2026-08-13 18:28:52.350	2	0
592	A	2026-08-13 18:28:52.554	2	0
593	A	2026-08-13 18:28:52.757	3	0
594	A	2026-08-13 18:28:52.961	2	0
595	A	2026-08-13 18:28:53.167	2	0
596	A	2026-08-13 18:28:53.371	2	0
597	A	2026-08-13 18:28:53.575	2	0
598	A	2026-08-13 18:28:53.778	2	0
599	A	2026-08-13 18:28:53.982	2	0
600	A	2026-08-13 18:28:54.186	2	0
601	A	2026-08-13 18:28:54.389	2	0
602	A	2026-08-13 18:28:54.593	2	0
603	A	2026-08-13 18:28:54.796	4	0
604	A	2026-08-13 18:28:55.001	2	0
